Late_Delivery_Risk,Sales,Order_Item_Quantity,Order_Profit_Per_Order,Days_Scheduled,Category_Name,Customer_Segment,Shipping_Type,Customer_Country,Order_Country,Month_Name,Day_of_Week
0,299.98,1,19.12,2,Camping & Hiking,Consumer,DEBIT,EE. UU.,Nicaragua,May,Saturday
0,129.99,1,44.83,2,Men's Footwear,Consumer,DEBIT,EE. UU.,Nicaragua,May,Saturday
1,199.92,4,-5.10,2,Indoor/Outdoor Games,Consumer,CASH,Puerto Rico,Colombia,May,Saturday
1,199.98,2,18.08,2,Cardio Equipment,Consumer,CASH,Puerto Rico,Colombia,May,Saturday
1,99.96,2,5.98,2,Indoor/Outdoor Games,Consumer,CASH,Puerto Rico,Colombia,May,Saturday
0,159.96,4,22.94,4,Shop By Sport,Consumer,TRANSFER,EE. UU.,Colombia,May,Saturday
0,299.95,5,113.14,4,Cleats,Consumer,TRANSFER,EE. UU.,Colombia,May,Saturday
0,399.98,1,-109.19,4,Fishing,Consumer,TRANSFER,EE. UU.,Colombia,May,Saturday
0,299.98,1,0.00,4,Camping & Hiking,Consumer,TRANSFER,EE. UU.,Colombia,May,Saturday
1,129.99,1,33.69,4,Men's Footwear,Corporate,CASH,EE. UU.,Honduras,May,Saturday
1,299.97,3,28.47,4,Cardio Equipment,Corporate,CASH,EE. UU.,Honduras,May,Saturday
0,49.98,1,10.56,4,Indoor/Outdoor Games,Consumer,TRANSFER,Puerto Rico,Honduras,May,Saturday
0,100.00,2,23.20,4,Women's Apparel,Consumer,TRANSFER,Puerto Rico,Honduras,May,Saturday
0,249.90,5,78.72,4,Indoor/Outdoor Games,Consumer,TRANSFER,Puerto Rico,Honduras,May,Saturday
0,299.95,5,92.11,4,Cleats,Consumer,TRANSFER,Puerto Rico,Honduras,May,Saturday
0,299.98,1,124.07,4,Camping & Hiking,Corporate,DEBIT,EE. UU.,Honduras,May,Saturday
0,129.99,1,40.98,4,Men's Footwear,Corporate,DEBIT,EE. UU.,Honduras,May,Saturday
0,49.98,1,16.97,4,Indoor/Outdoor Games,Corporate,DEBIT,EE. UU.,Honduras,May,Saturday
0,199.99,1,11.72,4,Water Sports,Corporate,DEBIT,EE. UU.,Honduras,May,Saturday
0,299.95,5,22.17,4,Cleats,Corporate,DEBIT,EE. UU.,Honduras,May,Saturday
1,150.00,3,69.46,4,Women's Apparel,Home Office,PAYMENT,Puerto Rico,Chile,May,Saturday
1,499.95,5,168.73,4,Cardio Equipment,Home Office,PAYMENT,Puerto Rico,Chile,May,Saturday
1,299.98,1,101.24,4,Camping & Hiking,Consumer,PAYMENT,Puerto Rico,Chile,May,Saturday
1,129.99,1,31.85,4,Men's Footwear,Consumer,PAYMENT,Puerto Rico,Chile,May,Saturday
1,399.98,1,-10.79,0,Fishing,Corporate,PAYMENT,EE. UU.,MTxico,May,Saturday
1,129.99,1,45.04,0,Men's Footwear,Corporate,DEBIT,EE. UU.,MTxico,May,Saturday
1,149.94,3,21.59,0,Indoor/Outdoor Games,Corporate,DEBIT,EE. UU.,MTxico,May,Saturday
1,199.92,4,15.83,0,Indoor/Outdoor Games,Corporate,DEBIT,EE. UU.,MTxico,May,Saturday
1,250.00,5,88.13,1,Women's Apparel,Consumer,TRANSFER,Puerto Rico,Venezuela,May,Saturday
1,399.98,1,113.39,1,Fishing,Consumer,PAYMENT,EE. UU.,MTxico,May,Saturday
1,250.00,5,-40.00,1,Women's Apparel,Consumer,PAYMENT,EE. UU.,MTxico,May,Saturday
0,59.99,1,-2.40,4,Cleats,Consumer,PAYMENT,EE. UU.,El Salvador,May,Saturday
0,299.98,1,-218.39,4,Camping & Hiking,Consumer,PAYMENT,EE. UU.,El Salvador,May,Saturday
0,299.98,1,125.54,4,Camping & Hiking,Consumer,PAYMENT,EE. UU.,El Salvador,May,Saturday
0,159.96,4,35.99,4,Shop By Sport,Home Office,PAYMENT,EE. UU.,El Salvador,May,Saturday
0,119.98,2,2.73,4,Cleats,Home Office,PAYMENT,EE. UU.,El Salvador,May,Saturday
0,199.99,1,70.87,4,Water Sports,Home Office,PAYMENT,EE. UU.,El Salvador,May,Saturday
0,39.99,1,18.14,4,Shop By Sport,Home Office,CASH,EE. UU.,El Salvador,May,Saturday
1,199.99,1,57.00,1,Water Sports,Consumer,TRANSFER,EE. UU.,Cuba,May,Saturday
1,50.00,1,-30.05,1,Women's Apparel,Consumer,TRANSFER,EE. UU.,Cuba,May,Saturday
1,119.98,2,41.84,1,Cleats,Consumer,TRANSFER,EE. UU.,Cuba,May,Saturday
1,99.96,2,31.19,1,Indoor/Outdoor Games,Consumer,TRANSFER,EE. UU.,Cuba,May,Saturday
1,399.96,4,67.49,4,Cardio Equipment,Corporate,DEBIT,Puerto Rico,MTxico,May,Saturday
1,99.96,2,7.27,4,Indoor/Outdoor Games,Corporate,DEBIT,Puerto Rico,MTxico,May,Saturday
1,159.96,4,68.41,4,Shop By Sport,Corporate,DEBIT,Puerto Rico,MTxico,May,Saturday
1,199.99,1,64.89,4,Kids' Golf Clubs,Corporate,DEBIT,Puerto Rico,MTxico,May,Saturday
1,129.99,1,39.00,4,Men's Footwear,Corporate,DEBIT,Puerto Rico,MTxico,May,Saturday
0,179.97,3,0.00,4,Cleats,Corporate,TRANSFER,EE. UU.,MTxico,May,Saturday
0,200.00,4,56.78,4,Women's Apparel,Consumer,DEBIT,EE. UU.,MTxico,May,Saturday
0,299.97,3,104.54,4,Cardio Equipment,Home Office,TRANSFER,EE. UU.,MTxico,May,Saturday
0,129.99,1,15.60,4,Men's Footwear,Home Office,TRANSFER,EE. UU.,MTxico,May,Saturday
0,199.99,1,23.67,4,Water Sports,Home Office,TRANSFER,EE. UU.,MTxico,May,Saturday
0,199.99,1,-8.43,4,Water Sports,Home Office,TRANSFER,EE. UU.,MTxico,May,Saturday
0,39.99,1,-93.08,4,Shop By Sport,Home Office,TRANSFER,EE. UU.,MTxico,May,Saturday
1,299.97,3,125.27,4,Cardio Equipment,Corporate,CASH,EE. UU.,MTxico,May,Saturday
1,129.99,1,10.40,4,Men's Footwear,Corporate,TRANSFER,EE. UU.,MTxico,May,Saturday
1,299.95,5,-16.06,4,Cleats,Corporate,TRANSFER,EE. UU.,MTxico,May,Saturday
1,129.99,1,27.71,1,Men's Footwear,Consumer,PAYMENT,EE. UU.,Colombia,May,Saturday
1,399.98,1,-76.00,1,Fishing,Consumer,PAYMENT,EE. UU.,Colombia,May,Saturday
1,50.00,1,13.28,1,Women's Apparel,Consumer,PAYMENT,EE. UU.,Colombia,May,Saturday
0,199.98,2,77.07,4,Cardio Equipment,Consumer,DEBIT,EE. UU.,Guatemala,May,Saturday
0,79.98,2,32.63,4,Shop By Sport,Consumer,DEBIT,EE. UU.,Guatemala,May,Saturday
0,99.96,2,4.90,4,Indoor/Outdoor Games,Consumer,DEBIT,EE. UU.,Guatemala,May,Saturday
0,199.92,4,47.30,4,Indoor/Outdoor Games,Consumer,TRANSFER,Puerto Rico,Guatemala,May,Saturday
0,199.99,1,64.35,4,Water Sports,Consumer,TRANSFER,Puerto Rico,Guatemala,May,Saturday
0,200.00,4,47.60,4,Women's Apparel,Consumer,TRANSFER,Puerto Rico,Guatemala,May,Saturday
0,199.99,1,60.00,4,Water Sports,Consumer,TRANSFER,Puerto Rico,Guatemala,May,Saturday
0,129.99,1,10.79,4,Men's Footwear,Consumer,TRANSFER,Puerto Rico,Guatemala,May,Saturday
1,129.99,1,34.18,4,Men's Footwear,Consumer,DEBIT,Puerto Rico,Guatemala,May,Saturday
1,250.00,5,55.35,4,Women's Apparel,Consumer,DEBIT,Puerto Rico,Guatemala,May,Saturday
1,199.99,1,4.50,4,Water Sports,Consumer,DEBIT,Puerto Rico,Guatemala,May,Saturday
1,100.00,2,0.82,4,Women's Apparel,Consumer,DEBIT,Puerto Rico,Guatemala,May,Saturday
1,299.98,1,82.21,4,Camping & Hiking,Consumer,DEBIT,Puerto Rico,Guatemala,May,Saturday
0,249.90,5,-333.61,4,Indoor/Outdoor Games,Consumer,PAYMENT,EE. UU.,MTxico,May,Saturday
0,299.98,1,-208.89,4,Camping & Hiking,Consumer,PAYMENT,EE. UU.,MTxico,May,Saturday
0,399.98,1,184.31,4,Fishing,Consumer,PAYMENT,EE. UU.,MTxico,May,Saturday
0,50.00,1,10.50,4,Women's Apparel,Consumer,PAYMENT,EE. UU.,MTxico,May,Saturday
0,124.99,1,-86.09,4,Soccer,Consumer,CASH,EE. UU.,Haitf,May,Saturday
0,199.99,1,-76.80,4,Water Sports,Consumer,CASH,EE. UU.,Haitf,May,Saturday
0,299.98,1,93.59,4,Camping & Hiking,Consumer,CASH,EE. UU.,Haitf,May,Saturday
0,399.96,4,16.00,4,Cardio Equipment,Consumer,PAYMENT,EE. UU.,Haitf,May,Saturday
0,79.98,2,3.48,4,Shop By Sport,Consumer,PAYMENT,EE. UU.,Haitf,May,Saturday
1,200.00,4,-34.80,4,Women's Apparel,Consumer,DEBIT,EE. UU.,Haitf,May,Sunday
1,149.94,3,14.54,4,Indoor/Outdoor Games,Consumer,DEBIT,EE. UU.,Haitf,May,Sunday
1,299.98,1,36.37,4,Camping & Hiking,Consumer,DEBIT,EE. UU.,Haitf,May,Sunday
1,179.97,3,-110.43,4,Cleats,Consumer,DEBIT,EE. UU.,Haitf,May,Sunday
1,199.99,1,8.20,4,Water Sports,Home Office,TRANSFER,Puerto Rico,Haitf,May,Sunday
1,39.99,1,3.84,4,Shop By Sport,Home Office,TRANSFER,Puerto Rico,Haitf,May,Sunday
0,200.00,4,72.16,2,Women's Apparel,Corporate,CASH,Puerto Rico,Haitf,May,Sunday
0,129.99,1,9.72,2,Men's Footwear,Corporate,CASH,Puerto Rico,Haitf,May,Sunday
0,129.99,1,54.28,2,Men's Footwear,Corporate,CASH,Puerto Rico,Haitf,May,Sunday
0,129.99,1,37.18,2,Men's Footwear,Corporate,CASH,Puerto Rico,Haitf,May,Sunday
0,59.99,1,15.99,2,Cleats,Corporate,CASH,Puerto Rico,Haitf,May,Sunday
1,199.99,1,58.10,2,Water Sports,Consumer,DEBIT,EE. UU.,Rep·blica Dominicana,May,Sunday
1,199.99,1,50.40,2,Water Sports,Consumer,DEBIT,EE. UU.,Rep·blica Dominicana,May,Sunday
1,299.98,1,73.50,2,Camping & Hiking,Consumer,DEBIT,EE. UU.,Rep·blica Dominicana,May,Sunday
1,89.99,1,42.77,2,Kids' Golf Clubs,Consumer,DEBIT,EE. UU.,Rep·blica Dominicana,May,Sunday
1,129.99,1,43.29,2,Men's Footwear,Home Office,PAYMENT,EE. UU.,MTxico,May,Sunday
1,100.00,1,7.22,2,Golf Shoes,Home Office,PAYMENT,EE. UU.,MTxico,May,Sunday
1,129.99,1,34.30,2,Men's Footwear,Home Office,PAYMENT,EE. UU.,MTxico,May,Sunday
1,399.98,1,182.35,2,Fishing,Home Office,PAYMENT,EE. UU.,MTxico,May,Sunday
1,199.99,1,20.40,2,Water Sports,Home Office,PAYMENT,EE. UU.,MTxico,May,Sunday
0,249.90,5,99.94,1,Indoor/Outdoor Games,Consumer,TRANSFER,Puerto Rico,Brasil,May,Sunday
0,150.00,3,38.48,1,Women's Apparel,Consumer,TRANSFER,Puerto Rico,Brasil,May,Sunday
0,119.98,2,31.18,1,Cleats,Consumer,TRANSFER,Puerto Rico,Brasil,May,Sunday
0,129.99,1,35.06,1,Men's Footwear,Consumer,TRANSFER,Puerto Rico,Brasil,May,Sunday
0,119.97,3,52.19,1,Shop By Sport,Consumer,TRANSFER,Puerto Rico,Brasil,May,Sunday
1,249.90,5,75.57,1,Indoor/Outdoor Games,Home Office,DEBIT,EE. UU.,Brasil,May,Sunday
1,129.99,1,39.92,1,Men's Footwear,Corporate,DEBIT,EE. UU.,MTxico,May,Sunday
1,399.98,1,-88.20,1,Fishing,Corporate,DEBIT,EE. UU.,MTxico,May,Sunday
1,299.95,5,-14.87,4,Cleats,Corporate,CASH,Puerto Rico,MTxico,May,Sunday
1,79.99,1,10.00,4,Golf Gloves,Corporate,CASH,Puerto Rico,MTxico,May,Sunday
1,199.92,4,11.71,4,Indoor/Outdoor Games,Corporate,CASH,Puerto Rico,MTxico,May,Sunday
1,149.94,3,23.95,4,Indoor/Outdoor Games,Corporate,CASH,Puerto Rico,MTxico,May,Sunday
1,50.00,1,11.48,4,Women's Apparel,Corporate,CASH,Puerto Rico,MTxico,May,Sunday
0,129.99,1,-77.18,4,Men's Footwear,Consumer,DEBIT,EE. UU.,MTxico,May,Sunday
0,399.98,1,143.74,4,Fishing,Consumer,DEBIT,EE. UU.,MTxico,May,Sunday
0,179.98,2,54.80,4,Kids' Golf Clubs,Consumer,DEBIT,EE. UU.,MTxico,May,Sunday
0,179.97,3,11.07,4,Cleats,Consumer,DEBIT,EE. UU.,MTxico,May,Sunday
0,249.99,1,-15.43,4,Trade-In,Corporate,DEBIT,EE. UU.,Haitf,May,Sunday
0,129.99,1,9.36,4,Men's Footwear,Corporate,DEBIT,EE. UU.,Haitf,May,Sunday
0,100.00,2,-32.17,4,Women's Apparel,Corporate,DEBIT,EE. UU.,Haitf,May,Sunday
0,59.99,1,5.63,4,Cleats,Corporate,DEBIT,EE. UU.,Haitf,May,Sunday
1,129.99,1,-214.35,2,Men's Footwear,Consumer,TRANSFER,Puerto Rico,MTxico,May,Sunday
1,179.97,3,29.88,2,Cleats,Consumer,TRANSFER,Puerto Rico,MTxico,May,Sunday
1,299.98,1,-74.25,2,Camping & Hiking,Consumer,TRANSFER,Puerto Rico,MTxico,May,Sunday
1,319.96,4,145.13,2,Golf Gloves,Consumer,DEBIT,EE. UU.,MTxico,May,Sunday
1,359.96,4,24.57,2,Kids' Golf Clubs,Consumer,DEBIT,EE. UU.,MTxico,May,Sunday
1,299.95,5,82.62,2,Cleats,Consumer,DEBIT,EE. UU.,MTxico,May,Sunday
1,119.99,1,-73.88,2,Golf Apparel,Consumer,CASH,Puerto Rico,Honduras,May,Sunday
0,179.97,3,47.32,2,Cleats,Consumer,DEBIT,Puerto Rico,Honduras,May,Sunday
0,399.98,1,76.00,2,Fishing,Consumer,DEBIT,Puerto Rico,Honduras,May,Sunday
0,399.98,1,22.50,2,Fishing,Consumer,DEBIT,Puerto Rico,Honduras,May,Sunday
0,399.98,1,156.79,4,Fishing,Consumer,TRANSFER,EE. UU.,Bolivia,May,Sunday
0,159.96,4,40.17,4,Shop By Sport,Consumer,TRANSFER,EE. UU.,Bolivia,May,Sunday
0,199.99,1,-52.20,4,Water Sports,Consumer,TRANSFER,EE. UU.,Bolivia,May,Sunday
1,299.97,3,0.00,1,Cardio Equipment,Home Office,DEBIT,Puerto Rico,Brasil,May,Sunday
1,299.98,1,-69.90,1,Camping & Hiking,Home Office,DEBIT,Puerto Rico,Brasil,May,Sunday
1,59.99,1,-11.74,1,Cleats,Home Office,DEBIT,Puerto Rico,Brasil,May,Sunday
1,100.00,1,-36.81,1,Golf Shoes,Home Office,DEBIT,Puerto Rico,Brasil,May,Sunday
1,50.00,1,15.23,1,Women's Apparel,Home Office,DEBIT,Puerto Rico,Brasil,May,Sunday
1,129.99,1,31.85,4,Men's Footwear,Consumer,DEBIT,Puerto Rico,Brasil,May,Sunday
0,159.96,4,30.23,4,Shop By Sport,Consumer,DEBIT,Puerto Rico,Nicaragua,May,Sunday
0,299.97,3,94.49,4,Cardio Equipment,Consumer,DEBIT,Puerto Rico,Nicaragua,May,Sunday
0,199.99,1,-39.60,4,Water Sports,Consumer,DEBIT,Puerto Rico,Nicaragua,May,Sunday
0,129.99,1,33.85,4,Men's Footwear,Consumer,DEBIT,Puerto Rico,Nicaragua,May,Sunday
0,59.99,1,-8.92,4,Cleats,Consumer,DEBIT,Puerto Rico,Nicaragua,May,Sunday
1,129.99,1,9.75,2,Men's Footwear,Corporate,CASH,EE. UU.,Nicaragua,May,Sunday
1,129.99,1,21.45,2,Men's Footwear,Corporate,CASH,EE. UU.,Nicaragua,May,Sunday
1,59.99,1,25.57,2,Cleats,Corporate,CASH,EE. UU.,Nicaragua,May,Sunday
1,129.99,1,-13.00,2,Men's Footwear,Corporate,CASH,EE. UU.,Nicaragua,May,Sunday
1,100.00,2,42.63,2,Women's Apparel,Consumer,DEBIT,Puerto Rico,Nicaragua,May,Sunday
1,49.98,1,17.14,2,Indoor/Outdoor Games,Corporate,PAYMENT,Puerto Rico,MTxico,May,Sunday
0,200.00,4,15.84,2,Women's Apparel,Consumer,TRANSFER,Puerto Rico,MTxico,May,Sunday
0,199.99,1,-7.74,2,Water Sports,Consumer,TRANSFER,Puerto Rico,MTxico,May,Sunday
0,49.98,1,14.84,2,Indoor/Outdoor Games,Consumer,TRANSFER,Puerto Rico,MTxico,May,Sunday
1,299.95,5,70.19,2,Cleats,Home Office,PAYMENT,EE. UU.,Cuba,May,Sunday
1,399.98,1,88.56,2,Fishing,Home Office,PAYMENT,EE. UU.,Cuba,May,Sunday
1,249.90,5,23.74,2,Indoor/Outdoor Games,Home Office,PAYMENT,Puerto Rico,MTxico,May,Sunday
1,239.96,4,-25.50,2,Cleats,Home Office,PAYMENT,Puerto Rico,MTxico,May,Sunday
1,399.98,1,149.39,1,Fishing,Consumer,DEBIT,EE. UU.,Nicaragua,May,Sunday
1,399.98,1,63.84,1,Fishing,Consumer,DEBIT,EE. UU.,Nicaragua,May,Sunday
1,199.99,1,-16.02,1,Water Sports,Consumer,DEBIT,EE. UU.,Nicaragua,May,Sunday
1,179.97,3,0.00,1,Cleats,Consumer,TRANSFER,Puerto Rico,MTxico,May,Sunday
1,129.99,1,-165.22,1,Men's Footwear,Consumer,PAYMENT,Puerto Rico,MTxico,May,Sunday
1,399.98,1,-42.50,1,Fishing,Consumer,PAYMENT,Puerto Rico,MTxico,May,Sunday
0,299.98,1,24.75,4,Camping & Hiking,Corporate,PAYMENT,Puerto Rico,Nicaragua,May,Sunday
0,199.98,2,74.69,4,Lacrosse,Corporate,PAYMENT,Puerto Rico,Nicaragua,May,Sunday
0,50.00,1,13.20,4,Women's Apparel,Corporate,TRANSFER,EE. UU.,MTxico,May,Sunday
0,499.95,5,191.08,4,Cardio Equipment,Corporate,TRANSFER,EE. UU.,MTxico,May,Sunday
0,119.97,3,51.73,4,Shop By Sport,Corporate,TRANSFER,EE. UU.,MTxico,May,Sunday
0,199.99,1,35.34,4,Water Sports,Corporate,TRANSFER,EE. UU.,MTxico,May,Sunday
1,179.97,3,75.16,4,Cleats,Corporate,DEBIT,EE. UU.,MTxico,May,Sunday
1,299.98,1,110.39,4,Camping & Hiking,Corporate,DEBIT,EE. UU.,MTxico,May,Sunday
1,249.90,5,67.17,4,Indoor/Outdoor Games,Corporate,DEBIT,EE. UU.,MTxico,May,Sunday
1,199.99,1,-29.67,4,Water Sports,Corporate,DEBIT,EE. UU.,MTxico,May,Sunday
0,499.95,5,167.38,4,As Seen on  TV!,Corporate,PAYMENT,Puerto Rico,MTxico,May,Sunday
0,49.98,1,-11.65,4,Indoor/Outdoor Games,Corporate,PAYMENT,Puerto Rico,MTxico,May,Sunday
0,119.97,3,-161.96,4,Shop By Sport,Corporate,PAYMENT,Puerto Rico,MTxico,May,Sunday
0,239.96,4,-139.25,4,Cleats,Corporate,PAYMENT,Puerto Rico,MTxico,May,Sunday
0,399.98,1,108.92,4,Fishing,Corporate,PAYMENT,Puerto Rico,MTxico,May,Sunday
0,59.99,1,3.17,4,Cleats,Consumer,DEBIT,EE. UU.,MTxico,May,Sunday
0,199.92,4,83.13,4,Indoor/Outdoor Games,Consumer,DEBIT,EE. UU.,MTxico,May,Sunday
0,109.95,1,32.99,4,Kids' Golf Clubs,Consumer,DEBIT,EE. UU.,MTxico,May,Sunday
0,200.00,4,0.00,4,Women's Apparel,Consumer,DEBIT,EE. UU.,MTxico,May,Sunday
0,59.99,1,25.92,4,Cleats,Consumer,DEBIT,EE. UU.,MTxico,May,Sunday
0,199.92,4,55.08,4,Indoor/Outdoor Games,Consumer,TRANSFER,Puerto Rico,MTxico,May,Sunday
0,249.90,5,87.99,4,Indoor/Outdoor Games,Consumer,TRANSFER,Puerto Rico,MTxico,May,Sunday
0,199.99,1,-21.47,4,Water Sports,Consumer,TRANSFER,Puerto Rico,MTxico,May,Sunday
0,499.95,5,177.17,4,Cardio Equipment,Consumer,TRANSFER,Puerto Rico,MTxico,May,Sunday
0,49.98,1,17.99,4,Indoor/Outdoor Games,Consumer,TRANSFER,Puerto Rico,MTxico,May,Sunday
1,129.99,1,50.71,4,Men's Footwear,Corporate,PAYMENT,Puerto Rico,MTxico,May,Sunday
1,49.98,1,14.39,4,Indoor/Outdoor Games,Corporate,PAYMENT,Puerto Rico,MTxico,May,Sunday
1,239.96,4,82.35,4,Cleats,Corporate,PAYMENT,Puerto Rico,MTxico,May,Sunday
1,50.00,1,21.60,4,Women's Apparel,Corporate,PAYMENT,Puerto Rico,MTxico,May,Sunday
1,399.98,1,-140.79,4,Fishing,Corporate,PAYMENT,Puerto Rico,MTxico,May,Sunday
1,199.99,1,-36.09,4,Water Sports,Home Office,TRANSFER,Puerto Rico,Brasil,May,Sunday
1,59.99,1,19.82,4,Cleats,Home Office,TRANSFER,Puerto Rico,Brasil,May,Sunday
1,149.94,3,51.95,4,Indoor/Outdoor Games,Home Office,TRANSFER,Puerto Rico,Brasil,May,Sunday
1,159.96,4,53.19,4,Shop By Sport,Home Office,TRANSFER,Puerto Rico,Brasil,May,Sunday
1,499.95,5,-113.04,4,Lacrosse,Home Office,TRANSFER,Puerto Rico,Brasil,May,Sunday
0,150.00,3,-38.45,4,Women's Apparel,Consumer,TRANSFER,Puerto Rico,Brasil,May,Sunday
0,399.98,1,54.00,4,Fishing,Consumer,TRANSFER,Puerto Rico,Brasil,May,Sunday
0,149.99,1,9.90,4,Hunting & Shooting,Consumer,TRANSFER,Puerto Rico,Brasil,May,Sunday
0,239.96,4,73.00,4,Cleats,Consumer,TRANSFER,Puerto Rico,Brasil,May,Sunday
0,199.99,1,60.72,4,Water Sports,Home Office,DEBIT,EE. UU.,Panamß,May,Sunday
0,199.99,1,-39.20,4,Water Sports,Home Office,DEBIT,EE. UU.,Panamß,May,Sunday
0,149.99,1,-11.88,4,Hunting & Shooting,Consumer,CASH,EE. UU.,Panamß,May,Sunday
0,50.00,1,10.24,4,Women's Apparel,Consumer,CASH,EE. UU.,Panamß,May,Sunday
0,399.98,1,24.39,4,Fishing,Consumer,CASH,EE. UU.,Panamß,May,Sunday
1,179.97,3,-253.40,4,Cleats,Consumer,CASH,EE. UU.,Brasil,May,Sunday
1,399.95,5,-50.99,4,Soccer,Consumer,CASH,EE. UU.,Brasil,May,Sunday
1,199.99,1,25.74,4,Water Sports,Consumer,CASH,EE. UU.,Brasil,May,Sunday
1,149.94,3,6.00,4,Indoor/Outdoor Games,Consumer,CASH,EE. UU.,Brasil,May,Sunday
0,119.97,3,-76.42,4,Shop By Sport,Corporate,TRANSFER,EE. UU.,Chile,May,Sunday
1,320.00,4,18.75,1,Golf Shoes,Home Office,DEBIT,EE. UU.,Per·,May,Sunday
1,199.92,4,38.38,1,Indoor/Outdoor Games,Home Office,DEBIT,EE. UU.,Per·,May,Sunday
1,100.00,2,30.80,1,Women's Apparel,Home Office,DEBIT,EE. UU.,Per·,May,Sunday
1,250.00,5,-46.69,1,Women's Apparel,Home Office,DEBIT,EE. UU.,Per·,May,Sunday
1,299.95,5,27.30,1,Cleats,Corporate,CASH,Puerto Rico,Per·,May,Sunday
1,299.95,5,-195.27,1,Cleats,Consumer,TRANSFER,EE. UU.,Per·,May,Sunday
0,499.95,5,172.78,1,Cardio Equipment,Corporate,TRANSFER,Puerto Rico,Brasil,May,Sunday
0,250.00,5,96.60,1,Women's Apparel,Corporate,TRANSFER,Puerto Rico,Brasil,May,Sunday
0,399.98,1,178.55,1,Fishing,Corporate,TRANSFER,Puerto Rico,Brasil,May,Sunday
1,169.99,1,44.62,1,Golf Bags & Carts,Home Office,TRANSFER,EE. UU.,Guatemala,May,Sunday
1,199.99,1,72.60,1,Water Sports,Home Office,TRANSFER,EE. UU.,Guatemala,May,Sunday
1,299.95,5,48.19,1,Cleats,Home Office,TRANSFER,EE. UU.,Guatemala,May,Sunday
1,399.98,1,98.28,1,Fishing,Home Office,TRANSFER,EE. UU.,Guatemala,May,Sunday
1,299.98,1,115.61,4,Camping & Hiking,Consumer,TRANSFER,EE. UU.,Guatemala,May,Sunday
1,399.98,1,182.39,4,Fishing,Consumer,TRANSFER,EE. UU.,Guatemala,May,Sunday
1,49.98,1,-27.34,4,Indoor/Outdoor Games,Consumer,TRANSFER,EE. UU.,Guatemala,May,Sunday
1,199.99,1,56.25,4,Water Sports,Consumer,TRANSFER,EE. UU.,Guatemala,May,Sunday
1,499.95,5,-42.68,0,Cardio Equipment,Consumer,CASH,EE. UU.,MTxico,May,Sunday
1,269.97,3,-70.87,0,Boxing & MMA,Consumer,CASH,EE. UU.,MTxico,May,Sunday
1,199.99,1,76.80,0,Water Sports,Consumer,TRANSFER,EE. UU.,Honduras,May,Sunday
1,99.99,1,10.37,0,Cardio Equipment,Consumer,TRANSFER,EE. UU.,Honduras,May,Sunday
1,119.97,3,43.51,0,Shop By Sport,Consumer,TRANSFER,EE. UU.,Honduras,May,Sunday
1,150.00,3,-32.74,2,Women's Apparel,Consumer,CASH,EE. UU.,Honduras,May,Sunday
1,299.98,1,-410.82,2,Camping & Hiking,Consumer,CASH,EE. UU.,Honduras,May,Sunday
1,129.99,1,40.95,2,Men's Footwear,Consumer,CASH,EE. UU.,Honduras,May,Sunday
1,199.98,2,-260.37,2,Cardio Equipment,Consumer,CASH,EE. UU.,Honduras,May,Sunday
1,299.98,1,68.04,2,Camping & Hiking,Corporate,TRANSFER,Puerto Rico,Honduras,May,Sunday
1,129.99,1,12.49,2,Men's Footwear,Corporate,TRANSFER,Puerto Rico,Honduras,May,Sunday
1,199.92,4,-22.11,2,Indoor/Outdoor Games,Corporate,TRANSFER,Puerto Rico,Honduras,May,Sunday
1,129.99,1,7.01,2,Men's Footwear,Corporate,TRANSFER,Puerto Rico,Honduras,May,Sunday
1,59.99,1,17.46,2,Cleats,Corporate,TRANSFER,Puerto Rico,Honduras,May,Sunday
1,99.96,2,33.65,2,Indoor/Outdoor Games,Consumer,TRANSFER,EE. UU.,MTxico,May,Sunday
1,199.99,1,75.44,2,Water Sports,Consumer,TRANSFER,EE. UU.,MTxico,May,Sunday
1,150.00,3,-80.85,2,Women's Apparel,Consumer,TRANSFER,EE. UU.,MTxico,May,Sunday
1,299.98,1,-127.49,2,Camping & Hiking,Consumer,TRANSFER,EE. UU.,MTxico,May,Sunday
1,299.98,1,114.83,2,Camping & Hiking,Corporate,CASH,EE. UU.,MTxico,May,Sunday
1,249.90,5,68.57,2,Indoor/Outdoor Games,Corporate,CASH,EE. UU.,MTxico,May,Sunday
0,399.98,1,134.39,4,Fishing,Consumer,DEBIT,EE. UU.,MTxico,May,Sunday
0,239.96,4,54.59,4,Cleats,Consumer,DEBIT,EE. UU.,MTxico,May,Sunday
1,199.99,1,79.68,4,Kids' Golf Clubs,Corporate,TRANSFER,EE. UU.,MTxico,May,Sunday
1,149.94,3,-78.72,4,Indoor/Outdoor Games,Corporate,TRANSFER,EE. UU.,MTxico,May,Sunday
1,199.99,1,12.60,4,Water Sports,Corporate,TRANSFER,EE. UU.,MTxico,May,Sunday
1,299.95,5,35.62,2,Cleats,Corporate,TRANSFER,EE. UU.,MTxico,May,Sunday
0,239.96,4,25.22,2,Cleats,Home Office,TRANSFER,Puerto Rico,MTxico,May,Sunday
0,250.00,5,13.39,2,Women's Apparel,Home Office,TRANSFER,Puerto Rico,MTxico,May,Sunday
0,399.98,1,116.39,2,Fishing,Home Office,TRANSFER,Puerto Rico,MTxico,May,Sunday
